Idade,Local de trabalho,Pontuação teste,Departmento,Distancia casa-trabalho,Educacao,Area,Possui carro,Subordinado,Satisfação com o ambiente no emprego atual,Genero,Horas voluntariado,Envolvimento com trabalho,Posicao,Cargo,Satisfação com emprego,Estado civil,Renda,Bonus de performance,Quantidade de empresas que trabalho,Maior de idade,Necessita de hora extra,Aumento de salario%,Performance na entrevista,Satisfação com a relação,Horas de trabalho padrão,Beneficios,Anos de experiencia,Horas de treinamento ultimo ano,Estilo de vida,Anos na última empresa,Anos na posição atual,Anos desde última promoção,Anos com a mesma gerência,Contratar
37,Misto,1413,Engenharia,5,Superior incompleto,Faculdade Técnica,1,1440,3,M,84,4,1,Tecnico,3,Solteiro,3500,25470,0,1,Não,14,3,1,80,0,7,2,1,6,5,1,3,Não
56,Misto,1255,Engenharia,1,Superior incompleto,Ciências das natureza,1,1441,1,F,90,3,1,Engenheiro,1,Casado,2066,10494,2,1,Não,22,4,4,80,1,5,3,4,3,2,1,0,Não
47,Misto,359,Engenharia,2,Superior incompleto - cursando,Medicina,1,1443,1,F,82,3,4,Diretor,3,Casado,17169,26703,3,1,Não,19,3,2,80,2,26,2,4,20,17,5,6,Não
24,Misto,1476,Vendas,4,Médio completo,Medicina,1,1445,4,F,42,3,2,Vendedo senior,3,Casado,4162,15211,1,1,Sim,12,3,3,80,2,5,3,3,5,4,0,3,Não
32,Misto,601,Vendas,7,Pós-gradução,Marketing,1,1446,4,M,97,3,2,Vendedo senior,4,Casado,9204,23343,4,1,Não,12,3,3,80,1,7,3,2,4,3,0,3,Não
34,Misto,401,Engenharia,1,Superior completo,Ciências das natureza,1,1447,4,F,86,2,1,Tecnico,2,Casado,3294,3708,5,1,Não,17,3,1,80,1,7,2,2,5,4,0,2,Não
41,Escritório,1283,Engenharia,5,Pós-gradução,Medicina,1,1448,2,M,90,4,1,Engenheiro,3,Casado,2127,5561,2,1,Sim,12,3,1,80,0,7,5,2,4,2,0,3,Não
40,Misto,663,Engenharia,9,Superior incompleto - cursando,Outros,1,1449,3,M,81,3,2,Tecnico,3,Divorciado,3975,23099,3,1,Não,11,3,3,80,2,11,2,4,8,7,0,7,Não
31,Misto,326,Vendas,8,Superior incompleto,Ciências das natureza,1,1453,1,M,31,3,3,Vendedo senior,4,Divorciado,10793,8386,1,1,Não,18,3,1,80,1,13,5,3,13,7,9,9,Não
45,Misto,1038,Engenharia,20,Superior completo,Medicina,1,1460,2,M,95,1,3,Analista,1,Divorciado,10851,19863,2,1,Sim,18,3,2,80,1,24,2,3,7,7,0,7,Não
31,Misto,1398,RH,8,Superior incompleto,Medicina,1,1461,4,F,96,4,1,Assistente,2,Solteiro,2109,24609,9,1,Não,18,3,4,80,0,8,3,3,3,2,0,2,Não
45,Misto,1448,Engenharia,29,Superior completo,Faculdade Técnica,1,1465,2,M,55,3,3,Supervisor,4,Casado,9380,14720,4,1,Sim,18,3,4,80,2,10,4,4,3,1,1,2,Não
48,Escritório,1221,Vendas,7,Superior completo,Marketing,1,1466,3,M,96,3,2,Vendedo senior,1,Divorciado,5486,24795,4,1,Não,11,3,1,80,3,15,3,3,2,2,2,2,Não
40,Misto,218,Engenharia,8,Médio completo,Medicina,1,1468,4,M,55,2,3,Diretor,2,Divorciado,13757,25178,2,1,Não,11,3,3,80,1,16,5,3,9,8,4,8,Não
28,Escritório,866,Vendas,5,Superior completo,Medicina,1,1469,4,M,84,3,2,Vendedo senior,1,Solteiro,8463,23490,0,1,Não,18,3,4,80,0,6,4,3,5,4,1,3,Não
44,Misto,981,Engenharia,5,Superior completo,Ciências das natureza,1,1471,3,M,90,2,1,Tecnico,3,Solteiro,3162,7973,3,1,Não,14,3,4,80,0,7,5,3,5,2,0,3,Não
53,Misto,447,Engenharia,2,Superior completo,Medicina,1,1472,4,M,39,4,4,Diretor,2,Solteiro,16598,19764,4,1,Não,12,3,2,80,0,35,2,2,9,8,8,8,Não
49,Misto,1495,Engenharia,5,Superior incompleto - cursando,Faculdade Técnica,1,1473,1,M,96,3,2,Analista,3,Casado,6651,21534,2,1,Não,14,3,2,80,1,20,0,2,3,2,1,2,Não
40,Misto,896,Engenharia,2,Superior completo,Medicina,1,1474,3,M,68,3,1,Engenheiro,3,Divorciado,2345,8045,2,1,Não,14,3,3,80,1,8,3,4,3,1,1,2,Não
44,Cliente,1467,Engenharia,20,Superior completo,Ciências das natureza,1,1475,4,M,49,3,1,Engenheiro,2,Solteiro,3420,21158,1,1,Não,13,3,3,80,0,6,3,2,5,2,1,3,Não
33,Misto,430,Vendas,7,Superior completo,Medicina,1,1477,4,M,54,3,2,Vendedo senior,1,Casado,4373,17456,0,1,Não,14,3,1,80,2,5,2,3,4,3,0,3,Não
34,Misto,1326,Vendas,3,Superior completo,Outros,1,1478,4,M,81,1,2,Vendedo senior,1,Solteiro,4759,15891,3,1,Não,18,3,4,80,0,15,2,3,13,9,3,12,Não
30,Cliente,1358,Vendas,16,Médio completo,Ciências das natureza,1,1479,4,M,96,3,2,Vendedo senior,3,Casado,5301,2939,8,1,Não,15,3,3,80,2,4,2,2,2,1,2,2,Não
42,Cliente,748,Engenharia,9,Superior incompleto,Medicina,1,1480,1,F,74,3,1,Tecnico,4,Solteiro,3673,16458,1,1,Não,13,3,3,80,0,12,3,3,12,9,5,8,Não
44,Escritório,383,Vendas,1,Pós-gradução,Marketing,1,1481,1,F,79,3,2,Vendedo senior,3,Casado,4768,9282,7,1,Não,12,3,3,80,1,11,4,2,1,0,0,0,Não
30,Misto,990,Engenharia,7,Superior completo,Faculdade Técnica,1,1482,3,M,64,3,1,Engenheiro,3,Divorciado,1274,7152,1,1,Não,13,3,2,80,2,1,2,2,1,0,0,0,Não
57,Misto,405,Engenharia,1,Superior incompleto,Ciências das natureza,1,1483,2,M,93,4,2,Engenheiro,3,Casado,4900,2721,0,1,Não,24,4,1,80,1,13,2,2,12,9,2,8,Não
49,Cliente,1490,Engenharia,7,Superior incompleto - cursando,Ciências das natureza,1,1484,3,M,35,3,3,Analista,2,Divorciado,10466,20948,3,1,Não,14,3,2,80,2,29,3,3,8,7,0,7,Não
34,Misto,829,Engenharia,15,Superior completo,Medicina,1,1485,2,M,71,3,4,Diretor,1,Divorciado,17007,11929,7,1,Não,14,3,4,80,2,16,3,2,14,8,6,9,Não
35,Escritório,660,Vendas,7,Médio completo,Ciências das natureza,1,1492,4,M,76,3,1,Vendedor junior,3,Casado,2404,16192,1,1,Não,13,3,1,80,1,1,3,3,1,0,0,0,Não
24,Cliente,830,Vendas,13,Superior incompleto,Ciências das natureza,1,1495,4,F,78,3,1,Vendedor junior,2,Casado,2033,7103,1,1,Não,13,3,3,80,1,1,2,3,1,0,0,0,Não
44,Misto,1193,Engenharia,2,Médio completo,Medicina,1,1496,2,M,86,3,3,Supervisor,3,Solteiro,10209,19719,5,1,Sim,18,3,2,80,0,16,2,2,2,2,2,2,Não
29,Misto,1246,Vendas,19,Superior completo,Ciências das natureza,1,1497,3,M,77,2,2,Vendedo senior,3,Divorciado,8620,23757,1,1,Não,14,3,3,80,2,10,3,3,10,7,0,4,Não
30,Misto,330,RH,1,Superior completo,Ciências das natureza,1,1499,3,M,46,3,1,Assistente,3,Divorciado,2064,15428,0,1,Não,21,4,1,80,1,6,3,4,5,3,1,3,Não
55,Misto,1229,Engenharia,4,Superior incompleto - cursando,Ciências das natureza,1,1501,4,M,30,3,2,Analista,3,Casado,4035,16143,0,1,Sim,16,3,2,80,0,4,2,3,3,2,1,2,Não
33,Misto,1099,Engenharia,4,Superior incompleto - cursando,Medicina,1,1502,1,F,82,2,1,Tecnico,2,Casado,3838,8192,8,1,Não,11,3,4,80,0,8,5,3,5,4,0,2,Não
47,Misto,571,Vendas,14,Superior completo,Medicina,1,1503,3,F,78,3,2,Vendedo senior,3,Casado,4591,24200,3,1,Sim,17,3,3,80,1,11,4,2,5,4,1,2,Não
28,Cliente,1423,Engenharia,1,Superior completo,Ciências das natureza,1,1506,1,M,72,2,1,Engenheiro,3,Divorciado,1563,12530,1,1,Não,14,3,4,80,1,1,2,1,1,0,0,0,Não
28,Misto,467,Vendas,7,Superior completo,Ciências das natureza,1,1507,3,M,55,3,2,Vendedo senior,1,Solteiro,4898,11827,0,1,Não,14,3,4,80,0,5,5,3,4,2,1,3,Não
49,Cliente,271,Engenharia,3,Superior incompleto,Medicina,1,1509,3,F,43,2,2,Tecnico,1,Casado,4789,23070,4,1,Não,25,4,1,80,1,10,3,3,3,2,1,2,Não
29,Misto,410,Engenharia,2,Médio completo,Ciências das natureza,1,1513,4,F,97,3,1,Tecnico,2,Casado,3180,4668,0,1,Não,13,3,3,80,3,4,3,3,3,2,0,2,Não
28,Misto,1083,Engenharia,29,Médio completo,Ciências das natureza,1,1514,3,M,96,1,2,Supervisor,2,Casado,6549,3173,1,1,Não,14,3,2,80,2,8,2,2,8,6,1,7,Não
33,Misto,516,Engenharia,8,Pós-gradução,Ciências das natureza,1,1515,4,M,69,3,2,Analista,3,Solteiro,6388,22049,2,1,Sim,17,3,1,80,0,14,6,3,0,0,0,0,Não
32,Cliente,495,Engenharia,10,Superior completo,Medicina,1,1516,3,M,64,3,3,Gerente,4,Solteiro,11244,21072,2,1,Não,25,4,2,80,0,10,5,4,5,2,0,0,Não
54,Misto,1050,Engenharia,11,Superior incompleto - cursando,Medicina,1,1520,2,F,87,3,4,Gerente,4,Divorciado,16032,24456,3,1,Não,20,4,1,80,1,26,2,3,14,9,1,12,Não
44,Misto,136,Engenharia,28,Superior completo,Ciências das natureza,1,1523,4,M,32,3,4,Diretor,1,Casado,16328,22074,3,1,Não,13,3,3,80,1,24,1,4,20,6,14,17,Não
39,Misto,1089,Engenharia,6,Superior completo,Ciências das natureza,1,1525,2,F,32,3,3,Supervisor,2,Solteiro,8376,9150,4,1,Não,18,3,4,80,0,9,3,3,2,0,2,2,Não
46,Misto,228,Vendas,3,Superior completo,Ciências das natureza,1,1527,3,F,51,3,4,Gerente,2,Casado,16606,11380,8,1,Não,12,3,4,80,1,23,2,4,13,12,5,1,Não
35,Misto,1029,Engenharia,16,Superior completo,Ciências das natureza,1,1529,4,F,91,2,3,Analista,2,Solteiro,8606,21195,1,1,Não,19,3,4,80,0,11,3,1,11,8,3,3,Não
23,Misto,507,Engenharia,20,Médio completo,Ciências das natureza,1,1533,1,M,97,3,2,Tecnico,3,Solteiro,2272,24812,0,1,Não,14,3,2,80,0,5,2,3,4,3,1,2,Não
34,Cliente,971,Vendas,1,Superior completo,Faculdade Técnica,1,1535,4,M,64,2,3,Vendedo senior,3,Casado,7083,12288,1,1,Sim,14,3,4,80,0,10,3,3,10,9,8,6,Não
50,Misto,333,Engenharia,22,Pós-gradução,Medicina,1,1539,3,M,88,1,4,Diretor,4,Solteiro,14411,24450,1,1,Sim,13,3,4,80,0,32,2,3,32,6,13,9,Não
34,Misto,1440,Vendas,7,Superior incompleto,Faculdade Técnica,1,1541,2,M,55,3,1,Vendedor junior,3,Casado,2308,4944,0,1,Sim,25,4,2,80,1,12,4,3,11,10,5,7,Não
42,Misto,1210,Engenharia,2,Superior completo,Medicina,1,1542,3,M,68,2,1,Tecnico,2,Casado,4841,24052,4,1,Não,14,3,2,80,1,4,3,3,1,0,0,0,Não
37,Misto,674,Engenharia,13,Superior completo,Medicina,1,1543,1,M,47,3,2,Engenheiro,4,Casado,4285,3031,1,1,Não,17,3,1,80,0,10,2,3,10,8,3,7,Não
29,Misto,441,Engenharia,8,Médio completo,Outros,1,1544,3,F,39,1,2,Analista,1,Casado,9715,7288,3,1,Não,13,3,3,80,1,9,3,3,7,7,0,7,Não
33,Misto,575,Engenharia,25,Superior completo,Ciências das natureza,1,1545,4,M,44,2,2,Supervisor,2,Solteiro,4320,24152,1,1,Não,13,3,4,80,0,5,2,3,5,3,0,2,Não
45,Cliente,950,Engenharia,28,Superior completo,Faculdade Técnica,1,1546,4,M,97,3,1,Engenheiro,4,Casado,2132,4585,4,1,Não,20,4,4,80,1,8,3,3,5,4,0,3,Não
42,Misto,288,Engenharia,2,Superior completo,Ciências das natureza,1,1547,4,M,40,3,3,Analista,4,Casado,10124,18611,2,1,Sim,14,3,3,80,1,24,3,1,20,8,13,9,Não
40,Misto,1342,Vendas,9,Superior incompleto,Medicina,1,1548,1,M,47,3,2,Vendedo senior,1,Casado,5473,19345,0,1,Não,12,3,4,80,0,9,5,4,8,4,7,1,Não
33,Misto,589,Engenharia,28,Superior incompleto - cursando,Ciências das natureza,1,1549,2,M,79,3,2,Tecnico,3,Casado,5207,22949,1,1,Sim,12,3,2,80,1,15,3,3,15,14,5,7,Não
40,Misto,898,RH,6,Superior incompleto,Medicina,1,1550,3,M,38,3,4,Gerente,4,Solteiro,16437,17381,1,1,Sim,21,4,4,80,0,21,2,3,21,7,7,7,Não
24,Escritório,350,Engenharia,21,Superior incompleto,Faculdade Técnica,1,1551,3,M,57,2,1,Tecnico,1,Divorciado,2296,10036,0,1,Não,14,3,2,80,3,2,3,3,1,1,0,0,Não
40,Misto,1142,Engenharia,8,Superior incompleto,Ciências das natureza,1,1552,4,M,72,3,2,Analista,4,Divorciado,4069,8841,3,1,Sim,18,3,3,80,0,8,2,3,2,2,2,2,Não
45,Misto,538,Engenharia,1,Superior incompleto - cursando,Faculdade Técnica,1,1553,1,M,66,3,3,Analista,2,Divorciado,7441,20933,1,1,Não,12,3,1,80,3,10,4,3,10,8,7,7,Não
35,Misto,1402,Vendas,28,Superior incompleto - cursando,Ciências das natureza,1,1554,2,F,98,2,1,Vendedor junior,3,Casado,2430,26204,0,1,Não,23,4,1,80,2,6,5,3,5,3,4,2,Não
32,Misto,824,Engenharia,5,Superior incompleto,Ciências das natureza,1,1555,4,F,67,2,2,Engenheiro,2,Casado,5878,15624,3,1,Não,12,3,1,80,1,12,2,3,7,1,2,5,Não
36,Misto,1157,Vendas,2,Superior incompleto - cursando,Ciências das natureza,1,1556,3,M,70,3,1,Vendedor junior,4,Solteiro,2644,17001,3,1,Sim,21,4,4,80,0,7,3,2,3,2,1,2,Não
48,Misto,492,Vendas,16,Superior incompleto - cursando,Ciências das natureza,1,1557,3,F,96,3,2,Vendedo senior,3,Divorciado,6439,13693,8,1,Não,14,3,3,80,1,18,2,3,8,7,7,7,Não
29,Misto,598,Engenharia,9,Superior completo,Ciências das natureza,1,1558,3,M,91,4,1,Engenheiro,3,Casado,2451,22376,6,1,Não,18,3,1,80,2,5,2,2,1,0,0,0,Não
33,Cliente,1242,Vendas,8,Superior incompleto - cursando,Ciências das natureza,1,1560,1,M,46,3,2,Vendedo senior,1,Casado,6392,10589,2,1,Não,13,3,4,80,1,8,6,1,2,2,2,2,Não
38,Misto,888,RH,10,Superior incompleto - cursando,Ciências humanas,1,1563,3,M,71,3,2,Assistente,3,Casado,6077,14814,3,1,Não,11,3,3,80,0,10,2,3,6,3,1,2,Não
35,Misto,992,Engenharia,1,Superior completo,Medicina,1,1564,4,M,68,2,1,Tecnico,1,Solteiro,2450,21731,1,1,Não,19,3,2,80,0,3,3,3,3,0,1,2,Não
30,Escritório,1288,Vendas,29,Superior incompleto - cursando,Faculdade Técnica,1,1568,3,M,33,3,3,Vendedo senior,2,Casado,9250,17799,3,1,Não,12,3,2,80,1,9,3,3,4,2,1,3,Não
32,Misto,1200,Engenharia,1,Superior incompleto - cursando,Faculdade Técnica,1,1574,4,M,62,3,2,Engenheiro,1,Casado,4087,25174,4,1,Não,14,3,2,80,1,9,3,2,6,5,1,2,Não
48,Misto,1108,Engenharia,15,Superior incompleto - cursando,Outros,1,1576,3,F,65,3,1,Engenheiro,1,Casado,2367,16530,8,1,Não,12,3,4,80,1,10,3,2,8,2,7,6,Não
34,Misto,479,Engenharia,7,Superior incompleto - cursando,Medicina,1,1577,1,M,35,3,1,Engenheiro,4,Solteiro,2972,22061,1,1,Não,13,3,3,80,0,1,4,1,1,0,0,0,Não
55,Misto,685,Vendas,26,Pós-gradução,Marketing,1,1578,3,M,60,2,5,Gerente,4,Casado,19586,23037,1,1,Não,21,4,3,80,1,36,3,3,36,6,2,13,Não
34,Misto,1351,Engenharia,1,Superior incompleto - cursando,Ciências das natureza,1,1580,2,M,45,3,2,Engenheiro,4,Casado,5484,13008,9,1,Não,17,3,2,80,1,9,3,2,2,2,2,1,Não
26,Misto,474,Engenharia,3,Superior completo,Ciências das natureza,1,1581,1,F,89,3,1,Engenheiro,4,Casado,2061,11133,1,1,Não,21,4,1,80,0,1,5,3,1,0,0,0,Não
38,Misto,1245,Vendas,14,Superior completo,Ciências das natureza,1,1582,3,M,80,3,2,Vendedo senior,2,Casado,9924,12355,0,1,Não,11,3,4,80,1,10,3,3,9,8,7,7,Não
38,Misto,437,Vendas,16,Superior completo,Ciências das natureza,1,1583,2,F,90,3,2,Vendedo senior,2,Solteiro,4198,16379,2,1,Não,12,3,2,80,0,8,5,4,3,2,1,2,Não
36,Misto,884,Vendas,1,Superior incompleto - cursando,Ciências das natureza,1,1585,2,F,73,3,2,Vendedo senior,3,Solteiro,6815,21447,6,1,Não,13,3,1,80,0,15,5,3,1,0,0,0,Não
29,Misto,1370,Engenharia,3,Médio completo,Medicina,1,1586,2,M,87,3,1,Tecnico,1,Solteiro,4723,16213,1,1,Sim,18,3,4,80,0,10,3,3,10,9,1,5,Não
35,Misto,670,Engenharia,10,Superior incompleto - cursando,Medicina,1,1587,1,F,51,3,2,Analista,3,Solteiro,6142,4223,3,1,Sim,16,3,3,80,0,10,4,3,5,2,0,4,Não
39,Cliente,1462,Vendas,6,Superior completo,Medicina,1,1588,4,M,38,4,3,Vendedo senior,3,Casado,8237,4658,2,1,Não,11,3,1,80,1,11,3,3,7,6,7,6,Não
29,Misto,995,Engenharia,2,Médio completo,Ciências das natureza,1,1590,1,M,87,3,2,Analista,4,Divorciado,8853,24483,1,1,Não,19,3,4,80,1,6,0,4,6,4,1,3,Não
50,Misto,264,Vendas,9,Superior completo,Marketing,1,1591,3,M,59,3,5,Gerente,3,Casado,19331,19519,4,1,Sim,16,3,3,80,1,27,2,3,1,0,0,0,Não
23,Cliente,977,Engenharia,10,Superior completo,Faculdade Técnica,1,1592,4,M,45,4,1,Engenheiro,3,Casado,2073,12826,2,1,Não,16,3,4,80,1,4,2,3,2,2,2,2,Não
36,Misto,1302,Engenharia,6,Superior incompleto - cursando,Ciências das natureza,1,1594,1,M,80,4,2,Tecnico,1,Casado,5562,19711,3,1,Sim,13,3,4,80,1,9,3,3,3,2,0,2,Não
42,Misto,1059,Engenharia,9,Superior incompleto,Outros,1,1595,4,M,93,2,5,Gerente,4,Solteiro,19613,26362,8,1,Não,22,4,4,80,0,24,2,3,1,0,0,1,Não
35,Cliente,750,Engenharia,28,Superior completo,Ciências das natureza,1,1596,2,M,46,4,2,Tecnico,3,Casado,3407,25348,1,1,Não,17,3,4,80,2,10,3,2,10,9,6,8,Não
34,Misto,653,Engenharia,10,Superior incompleto - cursando,Faculdade Técnica,1,1597,4,M,92,2,2,Analista,3,Casado,5063,15332,1,1,Não,14,3,2,80,1,8,3,2,8,2,7,7,Não
40,Misto,118,Vendas,14,Superior incompleto,Ciências das natureza,1,1598,4,F,84,3,2,Vendedo senior,1,Casado,4639,11262,1,1,Não,15,3,3,80,1,5,2,3,5,4,1,2,Não
43,Misto,990,Engenharia,27,Superior completo,Faculdade Técnica,1,1599,4,M,87,4,1,Tecnico,2,Divorciado,4876,5855,5,1,Não,12,3,3,80,1,8,0,3,6,4,0,2,Não
35,Misto,1349,Engenharia,7,Superior incompleto,Ciências das natureza,1,1601,3,M,63,2,1,Tecnico,4,Casado,2690,7713,1,1,Não,18,3,4,80,1,1,5,2,1,0,0,1,Não
46,Escritório,563,Vendas,1,Superior incompleto - cursando,Ciências das natureza,1,1602,4,M,56,4,4,Gerente,1,Solteiro,17567,3156,1,1,Não,15,3,2,80,0,27,5,1,26,0,0,12,Não
22,Cliente,457,Engenharia,26,Superior incompleto,Outros,1,1605,2,F,85,2,1,Engenheiro,3,Casado,2814,10293,1,1,Sim,14,3,2,80,0,4,2,2,4,2,1,3,Não
50,Misto,1234,Engenharia,20,Pós-gradução,Medicina,1,1606,2,M,41,3,4,Analista,3,Casado,11245,20689,2,1,Sim,15,3,3,80,1,32,3,3,30,8,12,13,Não
32,Misto,634,Engenharia,5,Superior incompleto - cursando,Outros,1,1607,2,F,35,4,1,Engenheiro,4,Casado,3312,18783,3,1,Não,17,3,4,80,2,6,3,3,3,2,0,2,Não
44,Misto,1313,Engenharia,7,Superior completo,Medicina,1,1608,2,F,31,3,5,Diretor,4,Divorciado,19049,3549,0,1,Sim,14,3,4,80,1,23,4,2,22,7,1,10,Não
30,Misto,241,Engenharia,7,Superior completo,Medicina,1,1609,2,M,48,2,1,Engenheiro,2,Casado,2141,5348,1,1,Não,12,3,2,80,1,6,3,2,6,4,1,1,Não
45,Escritório,1015,Engenharia,5,Pós-gradução,Medicina,1,1611,3,F,50,1,2,Tecnico,1,Solteiro,5769,23447,1,1,Sim,14,3,1,80,0,10,3,3,10,7,1,4,Não
45,Cliente,336,Vendas,26,Superior completo,Marketing,1,1612,1,M,52,2,2,Vendedo senior,1,Casado,4385,24162,1,1,Não,15,3,1,80,1,10,2,3,10,7,4,5,Não
31,Misto,715,Vendas,2,Superior incompleto - cursando,Outros,1,1613,4,M,54,3,2,Vendedo senior,1,Solteiro,5332,21602,7,1,Não,13,3,4,80,0,10,3,3,5,2,0,3,Não
36,Cliente,559,Engenharia,12,Superior incompleto - cursando,Ciências das natureza,1,1614,3,F,76,3,2,Supervisor,3,Casado,4663,12421,9,1,Sim,12,3,2,80,2,7,2,3,3,2,1,1,Não
34,Misto,426,Engenharia,10,Superior incompleto - cursando,Ciências das natureza,1,1615,3,M,42,4,2,Supervisor,4,Divorciado,4724,17000,1,1,Não,13,3,1,80,1,9,3,3,9,7,7,2,Não
49,Misto,722,Engenharia,25,Superior incompleto - cursando,Ciências das natureza,1,1617,3,F,84,3,1,Tecnico,1,Casado,3211,22102,1,1,Não,14,3,4,80,1,10,3,2,9,6,1,4,Não
39,Misto,1387,Engenharia,10,Pós-gradução,Medicina,1,1618,2,M,76,3,2,Supervisor,1,Casado,5377,3835,2,1,Não,13,3,4,80,3,10,3,3,7,7,7,7,Não
27,Misto,1302,Engenharia,19,Superior completo,Outros,1,1619,4,M,67,2,1,Tecnico,1,Divorciado,4066,16290,1,1,Não,11,3,1,80,2,7,3,3,7,7,0,7,Não
35,Misto,819,Engenharia,18,Pós-gradução,Ciências das natureza,1,1621,2,M,48,4,2,Engenheiro,1,Casado,5208,26312,1,1,Não,11,3,4,80,0,16,2,3,16,15,1,10,Não
28,Misto,580,Engenharia,27,Superior completo,Medicina,1,1622,2,F,39,1,2,Supervisor,1,Divorciado,4877,20460,0,1,Não,21,4,2,80,1,6,5,2,5,3,0,0,Não
21,Misto,546,Engenharia,5,Médio completo,Medicina,1,1623,3,M,97,3,1,Engenheiro,4,Solteiro,3117,26009,1,1,Não,18,3,3,80,0,3,2,3,2,2,2,2,Não
47,Misto,1176,RH,26,Superior incompleto - cursando,Ciências das natureza,1,1625,4,F,98,3,5,Gerente,3,Casado,19658,5220,3,1,Não,11,3,3,80,1,27,2,3,5,2,1,0,Não
39,Misto,170,Engenharia,3,Superior incompleto,Medicina,1,1627,3,M,76,2,2,Tecnico,3,Divorciado,3069,10302,0,1,Não,15,3,4,80,1,11,3,3,10,8,0,7,Não
40,Escritório,884,Engenharia,15,Superior completo,Ciências das natureza,1,1628,1,F,80,2,3,Supervisor,3,Casado,10435,25800,1,1,Não,13,3,4,80,2,18,2,3,18,15,14,12,Não
35,Misto,208,Engenharia,8,Superior incompleto - cursando,Ciências das natureza,1,1630,3,F,52,3,2,Analista,3,Casado,4148,12250,1,1,Não,12,3,4,80,1,15,5,3,14,11,2,9,Não
37,Cliente,671,Engenharia,19,Superior completo,Ciências das natureza,1,1631,3,M,85,3,2,Supervisor,3,Casado,5768,26493,3,1,Não,17,3,1,80,3,9,2,2,4,3,0,2,Não
39,Misto,711,Engenharia,4,Superior completo,Medicina,1,1633,1,F,81,3,2,Supervisor,3,Solteiro,5042,3140,0,1,Não,13,3,4,80,0,10,2,1,9,2,3,8,Não
45,Misto,1329,Engenharia,2,Superior incompleto,Outros,1,1635,4,F,59,2,2,Supervisor,4,Divorciado,5770,5388,1,1,Não,19,3,1,80,2,10,3,3,10,7,3,9,Não
38,Misto,397,Engenharia,2,Superior incompleto,Medicina,1,1638,4,F,54,2,3,Supervisor,3,Casado,7756,14199,3,1,Sim,19,3,4,80,1,10,6,4,5,4,0,2,Não
37,Misto,1470,Engenharia,10,Superior completo,Medicina,1,1640,2,F,71,3,1,Engenheiro,2,Casado,3936,9953,1,1,Não,11,3,1,80,1,8,2,1,8,4,7,7,Não
40,Cliente,448,Engenharia,16,Superior completo,Ciências das natureza,1,1641,3,F,84,3,3,Supervisor,4,Solteiro,7945,19948,6,1,Sim,15,3,4,80,0,18,2,2,4,2,3,3,Não
44,Cliente,602,RH,1,Pós-gradução,Ciências humanas,1,1642,1,M,37,3,2,Assistente,4,Casado,5743,10503,4,1,Sim,11,3,3,80,0,14,3,3,10,7,0,2,Não
48,Cliente,365,Engenharia,4,Pós-gradução,Medicina,1,1644,3,M,89,2,4,Gerente,4,Casado,15202,5602,2,1,Não,25,4,2,80,1,23,3,3,2,2,2,2,Não
24,Misto,567,Engenharia,2,Médio completo,Faculdade Técnica,1,1646,1,F,32,3,1,Engenheiro,4,Solteiro,3760,17218,1,1,Sim,13,3,3,80,0,6,2,3,6,3,1,3,Não
27,Cliente,486,Engenharia,8,Superior completo,Medicina,1,1647,2,F,86,4,1,Engenheiro,3,Casado,3517,22490,7,1,Não,17,3,1,80,0,5,0,3,3,2,0,2,Não
27,Misto,591,Engenharia,2,Superior completo,Medicina,1,1648,4,M,87,3,1,Engenheiro,4,Solteiro,2580,6297,2,1,Não,13,3,3,80,0,6,0,2,4,2,1,2,Não
29,Misto,469,Vendas,10,Superior completo,Medicina,1,1650,3,M,42,2,2,Vendedo senior,3,Solteiro,5869,23413,9,1,Não,11,3,3,80,0,8,2,3,5,2,1,4,Não
36,Cliente,711,Engenharia,5,Superior incompleto - cursando,Ciências das natureza,1,1651,2,F,42,3,3,Analista,1,Casado,8008,22792,4,1,Não,12,3,3,80,2,9,6,3,3,2,0,2,Não
25,Misto,772,Engenharia,2,Médio completo,Ciências das natureza,1,1653,4,M,77,4,2,Supervisor,3,Divorciado,5206,4973,1,1,Não,17,3,3,80,2,7,6,3,7,7,0,7,Não
39,Misto,492,Engenharia,12,Superior completo,Medicina,1,1654,4,M,66,3,2,Supervisor,2,Casado,5295,7693,4,1,Não,21,4,3,80,0,7,3,3,5,4,1,0,Não
49,Misto,301,Engenharia,22,Superior incompleto - cursando,Outros,1,1655,1,F,72,3,4,Diretor,2,Casado,16413,3498,3,1,Não,16,3,2,80,2,27,2,3,4,2,1,2,Não
50,Misto,813,Engenharia,17,Pós-gradução,Ciências das natureza,1,1656,4,F,50,2,3,Diretor,1,Divorciado,13269,21981,5,1,Não,15,3,3,80,3,19,3,3,14,11,1,11,Não
20,Misto,1141,Vendas,2,Superior completo,Medicina,1,1657,3,F,31,3,1,Vendedor junior,3,Solteiro,2783,13251,1,1,Não,19,3,1,80,0,2,3,3,2,2,2,2,Não
34,Misto,1130,Engenharia,3,Superior completo,Ciências das natureza,1,1658,4,F,66,3,2,Engenheiro,2,Divorciado,5433,19332,1,1,Não,12,3,3,80,1,11,2,3,11,8,7,9,Não
36,Misto,311,Engenharia,7,Superior completo,Ciências das natureza,1,1659,1,M,77,3,1,Tecnico,2,Solteiro,2013,10950,2,1,Não,11,3,3,80,0,15,4,3,4,3,1,3,Não
